评论ID,分词结果
1142574599,啥 也 不 说 了 反手 就是 一个 赞
1173441392,深入 思考 过才 知道 他们 的 角度 多么 优秀
1188759697,就是 看 弹幕 就 感觉 生气
1290540741,正 所谓 坐议 立谈 自 以为 无人 可及 临危 应变 百无一能 者 也 哈哈哈
1482417078,嗯 的确 总是 能够 抓 到 两方 的 弱点 逻辑 漏洞 但 要 我 上台 如此 快节奏 表达 准确 的 攻击 又 是 万万不能 了 真的 是 太 厉害 了
1504669982,挖坟 我 的确 跟不上 他们
1664407114,真理
1664679087,感觉 这样 的 视频 可以 对 两方 的 口才 以及 内容 做 适度 吐槽 但 如果 就 这个 主题 说事 自己 表明 自己 对 这个 话题 的 一些 感动 自己 逗乐 别人 的 睿智 观点 那 就 很 睿智 了 也 可以 理解 为 不 尊重 别人 的 劳动成果
1677094324,回复 : 我 现在 准大一 了 感觉 自惭 形愧 啊
1677817336,私 以为 你 讲 的 是 那个 红 字
1689104672,看 弹幕 真的 emmm 比较 影响 心情 吧 毕竟 人家 的 语言 组织 能力 临场发挥 能力 脑子 的 反应 能力 以及 大量 的 阅读 和 知识 积累 都 是 大部分 人 比不上 的
1699411274,能 上 这个 的 决赛 的 人 是 这些 键盘 侠 能比 的 吗 能 比得上 的 占 万分之一 有没有 都 是 个 问题 哦
1699637502,以前 高中 也 打过 辩论 大学 现在 也 打过 两次 不过 到 现在 都 感觉 自己 嘴 不 利索
1702730666,辩论 比 逻辑 比 知识 积累 真 不是 一般 人能 玩 的
1703752285,赞 一下 面对面 撕 键盘 辣鸡 怎么 敢 呢
1706168129,听到 30 多分钟 的 时候 我 晕 了 到底 钱 是 万恶之源 还是 万恶之源 是 钱
1712905081,挖坟
1721133484,2019 年来 赞同 你
1726231276,我 虽然 不 喜欢 辩论 但 这个 视频 和 这 几个 学生 是 真的 佩服 不过 看 完 这个 对 我 自己 学校 的 辩论赛 是 真的 看不下去 像 泼妇 吵架
1789650041,他们 的 口才 和 文采 还有 反应 能力 真的 很 厉害 我 听 他们 讲 都 有点 懵 要是 我 自己 上 可能 话 都 讲 不 出来 语言 组织 根本 没 这么 清晰
1866115563,2019 年 支持 你
1876422958,因为 弹幕 吧 小破 站 核心 文化 正在 消失 辉煌 正 湮没 既然 有些 人 存心 破坏 弹幕 秩序 想 搞垮 小破 站 我们 就 合力 举报 吧 不想 小破 站 走下坡路
1876433078,因为 就算 你 去 跟 他们 撕 那些 人 也 不会 看到 了 反而 影响 后来 的 盆友 影响 气氛 还有 想 问 现在 b 站入 站 不 需要 考试 了 吧 什么样 的 人 都 混进来 了 不 懂得 珍惜 来之不易 的 入 站 机会 想 我 当初 进站 很难 的 也 很 幸运 赶上 小破 站 最后 的 辉煌 那 时候 弹幕 不是 这样 的
1916381701,不认 打破 4444 赞
1942606576,回复 : 有些 参加 过得 反而 失掉 了 辩论 的 能力 只会 抠字眼 和 人身攻击
1986736781,法学 大
2019310196,反方 太笨 老 纠结 一个 万字 其实 源才 是 突破点 钱 源于 欲望 产生 人才 是 万恶之源 证明 这 一点 正方 不攻自破 反方 利于 不败之地
2053265738,来自 2019 的 赞同
2064132142,原来 15 年 就 有 键盘 侠 说法 了 嘛
2066492166,回复 : 我 初一 看 的 语文 老师 放 的 现在 高一
2085963277,因为 弹幕 键盘 侠 只在乎 自认 黑白 不在乎 辩论 的 魅力
2096411700,就是 有些 弹幕 辩论赛 规矩 都 不 知道 瞎 bibi 真的 是 给 我 整笑 了 无时无刻 不想 显露 自己 的 无知
2108863583,2019 来看 还是 想 说 这场 比赛 我们 正方 漏洞 真的 比性 善恶 那场 多 正方 完全 可以 以 同因 异果 非 一一对应 和 钱 是 客观 的 人 是 主观 的 先有 外物 人才 能 做出 恶 的 反映 来 反驳 反方 钱 可 做 善事 和 性恶 的 两个 中心 论点 但是 在 本来 辩题 不 占优势 的 情况 下 一味 只顾 着 阐述 自己 观点 举 的 例子 也 没有 说服力
2108864512,回复 : 我 也 不 知道 我 这 算不算 键盘 侠 但是 我 觉得 我方 的 论点 真的 没找 好 啊
2109138755,反手 就是 一个 赞 2019 考古 回来
2191795105,真 要是 用 打 键盘 的 我 还 真想 跟 他们 练练 因为 打字 慢 也 没有 计时 可以 慢慢 思考 上场 就 不行 了 先 不 说 有 密集 人群 恐惧症 再 加上 计时 才思 有 的 敏捷 没点够
2198153393,回复 : 19 年 的 我 也 很 惊讶
2346474464,回复 : 请问 你 上 哪个 辩论 节目 了 发出 来 看看 否则请 您 不要 口出狂言 您 的 本事 可能 都 没有 在座 各位 大 呢
2355994589,回复 : 宁在 逗我 吗
2370401972,因为 我 不 需要 临场发挥 我可以 慢慢 的 去 查去 反对 我 只是 在 说 他 的 论点 可以 不 可以 推翻 而 不是 我要 去 获得胜利 既然 我可以 慢慢 的 去 查 为什么 还要 临场 我 又 不是 选手 我 只是 觉得 他们 说 的 有些 方面 可以 用 一些 观点 推翻 而已
2405371536,辩手 辩论 就 像 舌战群儒 是 读书人 之间 的 有 深度 有 内涵 的 语言 游戏 盒 逻辑 博弈 键盘 喷子 撕 逼 就 像 两条 汪在 垃圾堆 里 抢食 谁 吃 过 的 翔 多 谁 就 赢 了
2434530614,所以 关闭 弹幕 保 智商
2459875991,上场 比不上 但是 作为 不 在场 的 旁观者 确实 也 可能 提供 更 冷静 更 理性 的 思考 合理 的 有力 观点 也 可以 发吧 自以为是 的 就算 了
2460264644,回复 : 不 知道 但 听 完 以后 有 一点 我 确信 不疑 我 是 真的 没 钱
2481196595,2020 年 看到 这个 视频 的 赞同
2483984084,是 真的 有 的 人 可能 上台 看到 那么 多人 连话都 说不出来 但是 在 弹幕 里 但是 能够 指点 天下
2500540528,2020 年 赞同 你
2501218674,恶心 说 别人 哪里 不好 就是说 自己 能 完爆 自己
2506883796,2020 年 的 来 了 太 赞同 你 这段话 了
2537955118,弹幕 和 他们 根本 的 原因 是 在于 弹幕 可以 暂停 弹幕 有 思考 的 时间 所以 弹幕 发表 出来 的 看法 往往 也 更为 准确 因为 那 是 经过 一些 人 深思熟虑 后 的 看法 可以 补充 双方 的 不足 我 是 顶部 逼 逼 了 半个 视频 的 黄字 ( 没学过 ) 所以 我 感觉 在 这方面 我 应该 是 有点 发言权 的
2537954864,还有 如果 我能 把 划水 正一 给 替 了 哪怕 组织 语言 的 能力 不行 但 我 在 弹幕 发表 的 看法 全部都是 在 视频 暂停 后 最 多 三秒 开始 打字 的 所以 我 哪怕 在 自由 辩论 方面 不行 稳住 一二三 的 局 还是 多少 有点 自信 的 如果 正一 没有 那么 水 这场 比赛 胜负 未可知 还有 一件 事 反二是 垃圾
2537971513,还有 我 很勇 的 起码 在 发完 评论 以后 给 自己 点赞 这 一件 事上
2537990661,顺带 一提敢 问 您 要脸 吗 用 脑子 吗 吐 槽 的 定义 是 什么 那 便是 发表 自己 的 看法 你 仅仅 凭 一席话 就 否定 了 弹幕 中 那些 人 冥思苦想 所得 出来 的 看法 你 资格 呢 ? 老八胃 里 ? 你 怎么 知道 弹幕 里面 那些 人 的 看法 就是 错 的 呢 你 仅仅 因为 他们 发表 出 了 自己 的 看法 就 说 他们 思想 是 垃圾 还是 那句话 你 凭 什么 ? 凭 你 那用 了 五年 时间 熬 上来 的 等级 ? 凭 你 那 无脑 乱 喷 的 键盘 本领 ? 还是 说 你 知道 弹幕 里面 的 那些 人 觉得 自己 一句 话 就 能 完爆 各路 辩手 ? 他们 如果 真的 能够 发表 出来 有理有据 的 看法 那 就 说明 他们 不会 连 自己 和 真正 辩手 的 差距 都 不 知道 用 你 这个 家伙 来 这里 提示 吗 所以 请 恕 我 不能 同意 你 的 看法 既然 这 是 在 辩论 视频 的 下方 就 请 你 以 辩论 的 方式 带上 你 的 尊严 来 反驳 我 删 评论 什么 的 我 也 尊重 你 的 选择 毕竟 不是 每 一个 人 都 拥有 高等 人类 的 智商 也 不是 每 一个 人 都 拥有 坦言 自己 失败 的 勇气 比如 删过 了 这个 评论 之后 的 你 如果 你 连 这个 评论 都 看不懂 那 对不起 请 当 我 什么 都 没有 说
2537995631,回复 : 嗯 以上
2570168778,回复 : 这 才 是 大 学 生 感觉 自己 弱 爆 了
2659454121,2020.4 现在 疫情 快 结束 了 过来 看看 弹幕 已经 屏蔽 了 各位 辩手 太 神仙 了
2661676096,回复 : 你 是 基于 你 的 角度 来讲 的 层主是 对于 他 五年 前 所 看到 的 弹幕 情况 来 发表 感想 的 你们 跨 时空 怎么 交流 还有 我 感觉 你 是 真的 迷 之 自信 你 觉得 你 会 比 正 一 表现 的 好 你 在 屏幕 前 产生 的 想法 和 在 比赛 决赛 现场 的 表现 能 一样 吗
2664742136,回复 : 行 您 是 天才 我 就是 智障 我 说不来 您 您 赢 了 不过 希望 您 下次 说话 放 尊重 点
2780060527,我 赞同 你 的 观点
2797438489,回复 : 同 初二 同大一 复读 了 一年 嘿嘿
2889524238,回复 : 看到 这个 回复 兄弟 挺 你 一下 别碰 这些 杠精 谁 知道 键盘 后面 是 什么 nt
2915681308,2020 的 初二 学生 赞同 你 前段时间 看 了 一个 关于 辩论 的 电视剧 来看 国辩 真的 被 震撼 到 了
2955367593,是 的 没错 笑 飞 了 自己 上台 估计 半天 憋 不出 一句 话
3064423583,2020 的 朋友 前来 赞同 你
3130110771,我 最 没有 想到 的 是 那句 万恶之源 不是 恶是 那 时候 听 她 说完 之后 想 了 很 久 才 理解 说实话 双方 都 非常 的 有 水平 只是 弹幕 一直 在 耍 刷 什么 偷换概念 感觉 除了 这个 就 没什么 别的 可以 说
3209342206,回复 : 说 不过 人 就 摆烂 破罐子破摔 就别 站 出来 说话 有点 好笑
3220015556,是不是 要 开启 0.25 倍 速度 方便 我 思考 跟得上
3220866257,回复 : 好 的 呢 您 说 得 都 对
3223242295,给 你 点赞 的 都 是 点赞 对 都 是 支持 你 的 如果 有人 发 一个 和 你 意见 不同 的 也 会 有人 支持
3235491808,回复 : 自信 点 把 可能 去掉
3366716589,你 也 可以 发 弹幕 啊
3561524879,2020 前来 点赞
3770424326,同意
3782914929,低能儿 看不清 局势 到 现场 估计 自己 第一句 话 都 会 说 不 明白
3783563097,回复 : 啊 这 这 不是 在 给 反方 反驳 机会 么 人 是 主观 的 钱 是 客观 的 恰恰 证明 了 钱 不是 万恶之源 人才 是 啊 正方 的 论证 和 观点 已经 非常 全面 了 你 不能 光看 自己 说 的 有理 没理 也 得 顾 着 不能 让 对方 轻易 找到 你 的 漏洞 并 反击 啊
3783641891,回复 : 我 记得 辩论赛 开始 之前 无论是 反方 还是 正方 辩手 都 是 需要 站 在 宏观 立场 上 思考 对方 会 怎么 反驳 自己 对方 可能 会 抛出 什么样 的 观点 有 什么样 的 的 立论 并且 内部 做 充分 的 辩论 准备 你 用 一个 小时 想到 的 他们 台上 几分钟 给出 的 答案 可能 是 他们 争论 好 几天 而且 寻找 大量 资料 来 完善 的 观点 你 深思熟虑 后 的 想法 可能 是 他们 早就 想到 并 排除 的 会 被 对手 抓住 漏洞 有 风险 的 论述 我 觉得 你 应该 去 好好 思考 一下 为什么 他们 会 这么 说 为什么 他们 不 讲 你 的 论点
3783638106,回复 : 回复 : 我 记得 辩论赛 开始 之前 无论是 反方 还是 正方 辩手 都 是 需要 站 在 宏观 立场 上 思考 对方 会 怎么 反驳 自己 对方 可能 会 抛出 什么样 的 观点 有 什么样 的 的 立论 并且 内部 做 充分 的 辩论 准备 你 用 一个 小时 想到 的 他们 台上 几分钟 给出 的 答案 可能 是 他们 争论 好 几天 而且 寻找 大量 资料 来 完善 的 观点 你 深思熟虑 后 的 想法 可能 是 他们 早就 想到 并 排除 的 会 被 对手 抓住 漏洞 有 风险 的 论述 我 觉得 你 应该 去 好好 思考 一下 为什么 他们 会 这么 说 为什么 他们 不 讲 你 的 论点
3793685650,2020 年 我 出来 赞同 你 的 观点
3823280402,因为 弹幕 大家 打字 发出 来 的 东西 都 是 再三 考虑 以后 发出 来 的 真 让 你 用 嘴 立刻 说 的话 必定 卡壳 我 没有 参与 过 辩论 但是 我 参与 过 对抗 式 的 无 领导 讨论 因为 你 需要 在 对方 说完 以后 立刻 抢 话头 就要 一边 找 对方 漏洞 一边 组织 自己 语言 往往 会 嘴 跟不上 脑子 嗯 啊 这种 口头语 特别 多
4303760712,回复 : 又 是 一年 都 不 知道 你 用 不用 b 站 了
4329559730,回复 : 时隔 五天 我 才 看见 我 一直 再用 而且 很爽
4483133449,回复 : 现在 毕业 了 嘛
4491381855,回复 : 没 呢
4523608921,回复 : 您 来 了 呀
4600512831,是 这样 以前 我 也 觉得 自己 潜力 无穷 加入 辩论 队 以后 我 觉得 自己 菜到 不行 队友 经常 扶贫 我
4630585215,这 骂 的 不 就是 我 吗 哈哈哈哈 简直 不能 再 赞同 了 每次 在 台下 听 都 觉得 自己 很 牛 逼 一旦 上台 了 却 只会 阿巴 阿巴 阿巴
5004406479,2021 现在 的 b 站 高 学问 多
5189669447,笑死 了 就是 这样
5340659437,还 在 吗 六年 了
5387364069,支持
5576681085,对人贵 有 自知之明
5634016323,回复 : 毕竟 都 是 大佬 上面 的
5805186304,今天 参加 了 辩论赛 才 知道 他们 有多强
5809900187,思维 各个方面 要 迅速 不是 在 这里 吵闹
94668971632,来自 2021 的 赞同
96371404528,回复 : 我 和 你 想法 相悖 正方 举 的 例子 我 觉得很有 说服力
97364943120,2022 前来 支持
98639996080,我试 了 一下 一句 话 都 说 不 利索 ( )
99897063472,管 他们 干 啥
109469901312,好 爱
112072351664,2022 年 考古 觉得 你 的 看法 是 正确 的 中肯 的
113837286720,回复 : 我 准备 参加 辩论赛
114284035360,2022 赞同 你
119175610448,真的 建议 看 的 时候 关 弹幕
119188757936,放到 现在 依旧 适用
119239514800,2022 冒个 泡
121382705712,您 的 评论 放在 2022 年 也 赞同
122540531968,我 觉得 你 说 的 太 对 了 很多 时候 人 总是 站 在 制高点 上 侃侃而谈 好像 看着 很 简单 自己 上 很 容易 但 其实 一旦 自己 上 才 会 发现 根本 不是 那么回事
126783199088,来自 2022 的 赞同
128485387088,这个 裁判 是 来 总结 一下 然后 给 你 一大 嘴巴 子
128498902928,物质 攀比 要 鳥
128888608640,众所周知 最强 的 的 辩论 场 是 网络 的 评论 区
129172615440,2022.09 . 07 来 提升 一下 脑力
129569700672,2022 年 赞同 你
131023643360,2022 年 赞同 你
131125721392,说实话 我 一直 不太 理解 辩论赛 的 意义 说 是 为了 辩论 命题 的 正确性 但 实际 就是 比 谁 反应 快 嘴皮子 利索 比如 这场 辩论 结果 的 倾向性 就 很 明显 这 过程 中 就 必然 会 存在 狡辩 现象 而且 经常 一次 说 一大堆 一次 抛出 那么 多 观点 与 论据 试图 把 对方 绕晕 理性 成分 大大 下降
131220986208,2022 年 赞同 你
131339658960,2022 年来 赞同 你
131483639792,哈哈哈哈 我 看见 倒 是 想着 打 起来 打 起来
131493366592,现在 看 仍然 是
132934285760,他们 根本 就 像是 完全 没 了解 过 辩论 的 小白 自以为是 大神 一样 在 这里 发疯
133012163184,22 年 我 依然 跟不上 这个 速度
133284321744,确实 啊 哪怕 站 在 上帝 视角 来看 给 我 花 数倍 的 时间 我 都 想 不 出来 这种 临场 见招拆招 或许 真的 人外有人 至少 绝不 是 百分之九十 以上 的 键盘 侠们
133529567168,我 的 互联网 嘴替
133530208512,7 年前 的 评论 你好
133700557760,说 的话
133816884928,22 年 满怀 崇敬
134114720608,时间 真快 啊
134183649968,回复 : 长大 了 更 佩服 了
134204749424,回复 : 加油
134870178960,22 年 赞成
135094873552,回复 : 源 是 万恶 之钱
135274989408,最后 一句 话 我 就 听懂 了
135494388176,大一刚 打过 辩论 的 人 真的 能 感受 到 他们 有 多 厉害 普通人 完全 无法 企及
136104253664,确实 弹幕 键盘 侠 没有 必要 花 几分钟 去 反驳 别人 花 几秒 想 出 的话
136558646272,支持
136891277184,2022 也 赞同 你
136954965296,七年 了 过去 了 赞 你
137635862080,01 年 我 还 没 出生
137887063760,2022 来赞 你
138557690048,回复 : 关 弹幕 保 智商 啊
138882950288,确实 现在 随随便便 有个 键盘 就 什么 都 敢 说 了 只能 说 越是 无知 的 人 发言 越是 勇所 无畏 不 经 大脑
139129327232,真的 我 没 看 完 一个 人 说话 还要 关 了 声音 想 两分钟 他们 反应 能力 真的 好快
140427972464,回复 : 按 你 的 观点 你 又 有 什么 资格 来 否定 我 对 弹幕 的 吐 槽 呢
146963703808,弹幕 的 观点 都 好 片面 戳 不到 重点
159813346672,哈哈哈哈 哈哈哈哈 哈哈哈
166931331504,的确 知识 匮乏 之 人 总是 觉得 自己 天下无敌
174007676416,支持
192098105920,我 这 看 的 津津有味 一看 时间 竟然 是
197443653360,回复 : 你 这人戾 气 咋 这么 重 ? 不仅 把 楼主 骂 了 还 对 武大 的 辩手 有 这大 敌意 你 生活 过得 不如意 吗 ? 楼主 的话 是 你 的 真实写照 吗
197443721008,回复 : 确实 说大话 谁 不会
198852774016,因为 弹幕 是 弹幕 评论 是 评论 视频 发出 来 之后 观点 不同 的 人 就是 可以 发表 自己 的 看法 因为 这是 评论 / 弹幕 发表意见 是 人之常情 只要 和 视频 相关 不 就 好 了 难道 评论 只能 认同 别人 的 观点 吗
198853368816,别人 发表 一下 观点 说 自己 比 的 上 辩手 了 吗 我 觉得 我们 作为 评论者 还是 有 资格 去 评价 的 因为 它 是 视频
220763322896,是 的
228139629472,商业化 思维 而 有 的 钱 这样 动植物 人 就 可以 按照 这个 变成 钱 筹码 商品
278321590193,2025 年 赞同 你
288350662528,回复 : 只要 坚持 努力 练习 积累 你 也 一定 能 变得 更好
288350608976,赞同
23853327,av1899453 传说 中 的 10 年 复仇 之战
23856485,疯狂 撕 逼
23853274,我 居然 看 完 了 嘴炮 好 厉害
23853200,看过 太精彩 了
23853032,好 了 看 完 说白了 其实 还是 反方 好辩 一点 毕竟 客观 的 东西 不能 拿来 作为 主观 来说
23852743,正方 大多 时候 是 在 玩 文字游戏 决定性 的 东西 太少输 了 正常
23852665,有些 同学 要 搞清 一个 基本 事实 我 发现 每次 看 辩论 无论是 学校 里 现实 里 还是 网上 看 这些 视频 总 有人 搞不清 一个 辩论 最 基本 的 东西 而 在 那 喷来 喷去 或者 不能 理解 选手 那 就是 辩论 本身 就 不是 为了 说服 对方 的 你 也 不 可能 说服 你 也 不能 被 说服 本身 就 不是 为了 真正 决出 一个 对错 的 这类 比赛 选题 就是 要 有 争议 的 才 辩得 起来 辩论 真正 要说 说服 也 是 说服 评委 辩论 真正 比 的 是 你 在 这个 过程 中 展现 出来 的 语言 和 思维能力 看 哪边 说得好 特么 至于 争论 的 这个 问题 到底 是 怎样 其实 根本 就 不 重要 我 在 学校 的 时候 经常 碰到 有些 人 第一次 参加 辩论 各种 气急败坏 甚至 情绪 失控 各种 觉得 对面 不可理喻 就是 走进 了 误区 你 本事 就 不是 为了 说服 对面 的 不要 去 纠结 辩题 本身 而是 要 展现 自己 强大 的 嘴炮 和 撕 逼 技巧
23853804,明白人 ( 笑 )
23870318,我 感觉 网上 撕 逼 也 是 这样 啊 网上 嘴炮 蛮 多 时候 也 说服 不了 对方 最 重要 的 是 说服 观众
24180730,观众 被 说服 了 只能 说 观众 太 naive 评委 也 是 绝对 不 可能 被 简单 的 说服 的 评委 只是 客观 的 看 你 说 的 水平 如何 至于 观点 不 重要 只要 你 说 的 有 道理 有 逻辑 有 水准 评委 自身 保留意见 也 会 给 高分
24186706,其实 主要 看姿 势 水平 / /
115570044,最后 一句 重点
1715451160,我 当时 在 观众席 看 TM 差点 气死 恨不得 撸 袖子 现在 想想 我 就是 个 弟弟
1829880690,回复 : 老哥 你 是 站 哪 一边 的
2014740060,其实 是 大部分 看不懂 本质 一个 说 钱 不是 万恶之源 说 对 的 另 一个 说 钱 是 十万百万 千万 的 恶之源 也 是 对 的 没 对错 只有 胜负 看 的 就是 口才 纠结 对错 都 是 看不懂 的
2460840350,建议 读读 武汉大学 的 公开课 辩论 是 以 说服 为 目的 的 其它 都 是 抬杠
2989848967,说 的 对 这种 话题 本来 就 没有 绝对 的 对错 不然 还 辩论 个 屁 啊
4125620786,回复 : 额 不过 这 一场 比赛 比赛 嘛
4726640129,不 赞同 你 前面 说 的 不过 最后 一句 没错
128499067568,哎 什么 时候 可以 发现 生活 乐趣
133392155568,一针见血 的 既然 一个 辩题 能够 拿 出来 就 说明 它 处在 灰色 地带
133820512144,我 打 辩论 就 喜欢 看 对面 急越 急 越 不会 说话 这时候 你 再 补充 一句 看来 您 方 辩手 十分重视 本次 辩论 但是 还 请 您 方 注意 辩论 纪律 友好 交流 基本上 就 躺 赢 了
134240627104,确实 很 有意思 要 以 拼了命 的 态度 看起来 说服 对方 其实 心里 都 知道 绝对 说服 不了 说白了 就是 展示 和 你来我往
192911306128,没错
204624614720,辩论 的 意义 在于 争取 中立 的 听众 而 不是 说服 对方 因为 那 几乎 是 不 可能 的 想 对方 的 改变 立场 就 必须 先 改变 对方 的 利
205255477504,为 辩论 而 辩论 不 为 说服 而 辩论
252779580528,so u admit it &# 39 ; s a clownshow
23852597,卧槽 我们 政治 老师 课上 放过
23852192,校 辩论 队 常驻 一辩 给 各位 解释一下 实在 看不下去 弹幕 了 首先 辩论赛 中 你 不 可能 把 对方 说服 就 像 对方 无法 说服 你 一样 大学 具体 不 清楚 高中 辩论 联赛 中 我们 一个 小组 为了 准备 一场 比赛 经常 是 前 一个 星期 就 各种 熬夜 了 逻辑 体系 构建 最 重要 的 是 哲学 依据 和 唯物辩证 依据 必须 要 弄清楚 这些 都 是 最 最最 基本 的 包括 考虑 各种 突发状况 基本 一场 比赛 下来 整个 人 都 虚脱 了 以上 只是 很小 的 一部分 只是 为了 证明 辩论 不是 那么 简单 的 前期 准备 累死 人 什么 条理 都 没有 直接 讲 叫 骂街 不 叫 辩论 这样 得分 绝对 不会 高 大家 只会 觉得 哪来 的 野狗
23852076,反方 一辩 就 开始 说 定义 导致 辩论 命题 变成 辩论 定义 的 正确性 还 浪费 大半 时间 用 网络 流行语 来说 我 也 是 醉 了
23851836,便论 ( _ )
23851746,我 以前 居然 看过 这场 辩论
23851715,就是 复旦 的 那个
23851681,up 能 不能 搬 那个 人之初 性本善 / 恶 的 视频
23851541,说 的 好 有 道理 我 无法 反驳
23851527,那个 19 几 几年 那个 复旦大学 和 台湾大学 的 辩论赛 也 很 经典 呢 不过 真的 想 看 有 字幕版 的
23851003,大专 辩论 = = 简称 是不是 叫大辩
23850904,经典 到 不行 四辩 甚牛 & lt ; : 彡
23850742,恋童 也 是 钱 导致 的 吗
23850605,假定 物质文明 极大 富裕 即 金钱 可以 满足 人 的 无限 欲望 之时 恶 存在 么 存在 证明 金钱 不是 万恶之源 不 存在 反之
23850597,膜拜 大神 ( = = )
23850314,感觉 b 站 的 观众 才 是 最 吊 的 辩手 平时 看 视频 弹幕 简直 屌 飞 了
282058076976,哈哈哈 幸好 我 关掉 弹幕 看 的
23850085,最后 一次 正方 辩论 要是 能 把 生命 之源 的 水 拿 出来 会 让 自己 的 说服力 变得 不可 撼动
23850429,水是 生命 之源 但 水 不是 生命 钱 是 万恶之源 但 钱 不是 ( _ ` )
23849636,下面 吐槽 突破 天际 没 必要 的 其实 大部分 人 只是 在 表述 自己 的 浅薄 观点 根本 就 不是 在 针对 辩论 体现 的 逻辑 水平 因为 他们 听不懂
23849605,年度 斯逼 大战 233333
23849393,辩论 本来 就是 各种 偷换概念 喷点 在 哪里
23849207,准备 辩论赛 是 超级 累人 的 小朋友 们 以为 直接 站上去 打嘴炮 就行了
23849114,同 觉得 题目 就略 有利于 反方
23848712,看个 辩论 疯狂 指点江山 看起来 bilibili 是 全球 的 政治 哲学 物理学 数学 中心 了 中国 也 是 太 tm 触 了
23848136,不能 更 带感
23847350,( ) 在 题目 上 反方 就 有 优势 了 说到底 钱 是 死 的 人 是 活 的 看场 表演 罢了
23847352,这场 比赛 我们 语文 老师 给 我们 看过 当时 我 的 辩论赛 的 胜利 很受 这场 比赛 的 影响
23847272,反方 自带 优势 如果 武汉大学 是 反方 的话 一样 能 赢
23847095,_ 鬼畜 区 的 新 题材 吗 我 有 这种 预感 了
23846998,三分钟 时限 对 正方 不利 有 同意 的 吗
23846707,如何 喷人 第七层 人身攻击 例 艹 你 妈 小朋友 级别 贴 吧 及 匿名 留言板 第六层 偏见 不 理会 对方 的 论点 直接 攻击 对方 的 身份 或者 能力 例 喂 你 还是 中学生 吧 中学生 也 敢 说 自己 这中 二 言论 正确 么 哈哈哈 哈哈哈 贴 吧 及 匿名 留言板 论坛 第五层 恶意 态度 不 理会 对方 的 论点 以 无关 的 事情 或 直接 使用 质疑 对方 的 态度 和 口气 例 你 生气 了 笑 你 恼羞成怒 了 笑 所以 我 赢 了 贴 吧 及 匿名 留言板 论坛 第四层 观点 矛盾 列出 相反 的 论点 但是 不 使用 公认 证据 或 不加 证明 例 我 认为 相对论 是 错 的 因为 我 同学 说 那 是 错 的 论坛 第三层 理据服 使用 相反 的 论点 并 使用 公认 的 证据 和 文献 加以 证明 例 我 认为 上帝 是 存在 的 因为 圣经上 是 这么 写 的 辩论 团体 第二层 驳斥 用 引导 的 方式 指出 了 对方 的 疏漏 和 自相矛盾 问题 辩论 团体 优质 论文 第一层 反驳 对方 的 论点 确实 指出 了 对方 重点 的 错误 优质 论文 另别 在 网络 上 尝试 恶意 态度 以上 的 等级 你 只会 浪费时间 另 另 这 是 我 从 一张 图上 手 打 下来 的 非 原创 ( = = ) 观众 老爷 们 看看 乐呵乐 呵 就行了 ( )
23848304,对 了 还有 第零 层 全心全意 帮 对方 证明 对方 是 对 的 ( )
23851178,网络 上 第二 等级 可以 用 结合 第六 特牛 ( )
23872386,住口 粗鄙 之语 无耻 之人 是 什么 等级
38845876,想到 了 少爷 的 反驳 的 八个 层次 ( )
115918442,第三层 的 例子 圣经 不算 是 公认 的 证据 和 文献 吧
215179845,回复 : 爱因斯坦 的 量子力学 理想 试验 吗
1962978269,到 了 第四层 就 不管 用 了 网络 上 我 还是 最 喜欢 用 最后 的 三层 比较 爽
2489136711,还有 阴阳人
2519674070,都 是 喷人 了 岂能 讲道理
2612556651,果然 一个 饭圈 阿姨 直接 过来 指 我 身份 第六层 呵呵
2721474000,回复 : 第二层 吧
2724977525,层 层 恐 惧
2939211208,回复 : 最高层 是 鼓励 他 表扬 他 让 他 坚持 自己 的 观点
2952896391,老 千层饼 了
2964128469,回复 : 负 七层
3366111692,诸葛亮 对 王郎算 第几层 感觉 他们 都 在 人身攻击 耶
3608821614,简直 了 最烦 那种 不 听 对方 观点 的 了
3902853372,那个 时候 就 有 千层饼 吗
4785239376,第一层 不是 那么 容易 做到 的 毕竟 对方 不 一定 会 露出 重点 错误
5243419936,回复 : 他们 论 的 就是 人生 观念 和 实践 啊 这种 辩论 到 最后 就是 为了 否定 对方 人生 的 辩论 我 甚至 觉得 人生 攻击 都 是 轻 的 ...
5596419154,上帝 是 存在 的 因为 圣经 是 这么 写 的 那么 对方 辩友 是不是 也 觉得 圣经 是因为 有 上帝 才 存在 的 呢 我方 认为 对方 辩友 循环论证
94872299008,六年 转逝 时光 巡礼 望闻 安好
103033357968,这里 都 能 有 黄嘉琪
130596755616,2022 再 看 这条 评论 感觉 很 有意思
131273686720,真牛
134009231424,回复 : 啊 对 对 对
140583451616,回复 : 举例
168170727152,我 评论 反驳 别人 一般 都 是 找出 对面 错误 说 出来 也 就是 第一层 可惜 现在 很多 人 看 完 回复 开骂 你 这样 认为 如何 如何 错误 你 站 xx 立场 当然 会 这么 认为 然后 就是 污言秽语 最后 拉 黑 唉
292046490128,在 今天 您 总结 的 这 一段话 可以 被 简化 为 五个 字典 急蚌乐 孝
23846158,辩论 的 双方 都 知道 不会 有 结果 他们 自己 都 不 一定 信 这 只是 场 表演 罢了
23846034,求 搬 2013 和 14 星辩
