评论ID,分词结果
1999674537,tx 做到 了
2026113647,带 预言家
2203394188,牛 逼
2763950075,预言家
3190356202,带 预言家 啊
3428735905,宁 就是 带 预言家
4639731240,枪神 纪比 守望 出 的 早 不过 腾讯 特色 枪神 纪 抄袭 的 是 军团 要塞 2 而 守望 先锋 只是 借鉴 了 军团 要塞 2 的 多 职业 分工合作 这一 思路
108969113168,刀 了 我 今天 晚上 就 把 你 刀 了
113124782,up 主 你好 我 最近 把 你 的 这个 remixed 视频 发上 了 YouTube 把 你 的 up 主名 和 视频 地址 也 放上去 了 并 不求 别的 也 没有 任何 收益 只想 让 更 多 的 人 看到 你 做 的 视频 YouTube 地址 是
126032133,我 看到 就 去 youtube 看 了 但是 他 说 此 视频 无法 播放 已经 删掉 了 嘛
128678446,回复 : 是 的 有 个别人 不 喜欢 我 搬运 就 删掉 了
1724319748,怎么弄 youtube 啊
1756374236,呃 虽然 已经 过 了 三年 但是 我 还是 想 和 你 说 下次 最好 经过 up 同意 之后 再 搬运
111185036,整天 就 知道 宅 有意思 吗 趁着 年轻 多 出去 走走 我 每天 往返 在 尼泊尔 多拉 多 漓江 塔 66 号 公路 花村 努巴尼 国王 大道 阿努 比斯 神殿 直布罗陀 基地 沃 斯卡娅 工业区 等 地 遇见 不同 的 人 听 他们 的 故事 还 和 日本 人 美国 人 俄罗斯 人 甚至 猩猩 还有 机器人 交朋友 多 充实 啊
110992613,千万 别碰 千万 别碰 守望 先锋
253381236049,为什么
110363574,我来 帮 你 个 忙 我 要 让 你 的 生活 变得 更好 让 你们 不要 和 我 一样 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 他会 耗尽 你 的 灵魂 把 你 拉进 地狱 的 深渊 我 可 没 和 你 开玩笑 我 晚上 九点 才 起床 这 可不是 普通 的 鬼畜 我 每天 熬夜 循环 到 五点 这 就是 一个 问题 了 到底 可儿 在 这里 下 了 什么 毒 我 从来不 看 可怜 妹子 我 从来不 痴迷 小白鼠 鬼才 会鸟 什么 sing 锅 谁 会 去 碰 什么 pump it 但 这 视频 这 视频 到底 有 什么 毒 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 不要 碰 这个 视频 我 的 祖宗 十八代 姑姑 姐姐 从来 没 碰过 洗头水
110376379,好 想 送 你 上 热评 ( )
110392376,我来 帮 你 个 忙 我 要 让 你 的 生活 变得 更好 让 你们 不要 和 我 一样 不要 碰 四大 欠王 不要 碰泽野 螳螂 不要 碰 天气 米 雪 不要 碰 女孩 为何 穿 短裙 他们 会 耗尽 你 的 灵魂 把 你 拉进 鬼畜 的 深渊 我 可 没 和 你 开玩笑 朋友 我 晚上 九点 才 起床 他们 做 的 可不是 普通 的 视频 我 每天 熬夜 循环 到 五点 这 就是 一个 问题 了 到底 他们 在 鬼畜 里 下 了 什么 毒 我 从来 没 逛过 麻将 区 我 也 没 循环 过 音乐 区 我 从来 没听说过 三 怂 谁 TM 会 去 鸟 娱乐 时尚 区 我 的 祖宗 十八代 老 司机 从来 没 补过 一部 番 但 这些 鬼畜 这些 鬼畜 到底 有 什么 毒 不要 碰 九二 共识 不要 碰 吔 总会 不要 碰 * * * 奔 的 爱 毛 不要 碰 此物 天下 绝响 不要 碰 bananawater 不要 碰 皓月 - moonqshine 不要 碰 你 爸 知道 吗 肥鱼 绿豆 KC 一只 桥 仔菊子 桑 M 社长 省略 100 个 反正 是 鬼畜 区 的 就 不要 碰 好 了 以后 再说 虽然 其他 热评 出动 一个 师 的 兵力 干 我 骚猪 我 依然 发育 起来 了 不 具有 讽刺 UP 主 的 意义
110442023,( ) 顶上 热评
111724349,+ 666
110334040,来 问 我 要 伴奏 的 太 多 了 统一 放 链接 各位 帮忙 顶上去 吧 密码 ifuk
110334916,顶顶顶
110335352,大师 球 ( )
110335513,顶 呀
110335611,XDD
110336084,中毒 了
110337234,顶上去
110337636,密码 简直 有毒
110337726,大师 球 _ ( ) _
110338598,大师 球 ! ( )
110339140,大师 球 ( )
110345096,大师 球 ( ) /
110345507,好毒 我 去 再 * * * 屁股
110347540,大师 球好 近
110348878,大师 球
110349040,有没有 视频 的 MP3 我要 整个 的
110355664,回复
110656131,好 6 啊 ( ) 自制 伴奏
110746579,连接 跪求 续
110907802,好听
110927177,ifuk .... 这个 密码 我 感觉 不是 巧合
111827549,怎么 没 了 ~ ~
111993264,BGM 为什么 被 吞 了 ( )
112890719,QWQ 链接 过期 了
112890812,回复 : 有 哪个 可爱 的 宝宝 能发 我 一份 吗 ~
112957735,层主 链接 过期 了 诶 请问 能 重新 分享 一次 吗
113167922,UP 链接 挂 了
114545218,被删 了
124575437,可以 再发 一次 吗 ( )
151455589,10.8 考古 求 大佬 再发 一次
333081755,链接 挂 了
471500472,哈哈哈 考古 在 此
599297498,挂 了 ( ) ! ?
602929629,回复 : 哥们 你 下载 伴奏 了 吗 可以 分享 我 一份 吗
602929972,回复 : 哥们 你 下载 伴奏 了 吗 可以 分享 我 一份 吗
602930047,回复 : 哥们 你 下载 伴奏 了 吗 可以 分享 我 一份 吗
634382419,哇 能求 一份 伴奏 吗 滑稽
731245730,555 文件 麻油 了 求新 的 连接
818624750,求 私信 链接 挂 了 我 已经 被 洗脑 了 233 有毒 穿越时空 的 问候
827329498,大佬 再发 一次 吧 链接 挂 了
840089609,大佬 求 补档 么 么 么 么 哒
1001540858,我可以 用 你 的 曲子 吗
1235710687,链接 失效
1318329084,置顶 嘛
1611270438,我 寻思 这 玩意 是 UP 自己 取消 的 吗 还 说 这 玩意 都 特 么 的 有人 举报
1895778031,我可以 借用 一下 吗
2310031604,没 了
2459545773,链接 失效
3260196558,没有 了
5033380669,回复 : 考古 考古 在 此
5087546103,回复 : 救命 好好笑
109834041,在 空间 看到 的 她 最终 还是 选择 和 我 分手 了 可 我 还是 不能 忘记 她 第一天 想 她 第二天 想 她 第三天 好 想 她 第四天 守望 先锋 真好玩
2927239271,在 空间 看到 的 她 最终 还是 选择 和 我 分手 了 可 我 还是 不能 忘记 她 第一天 想 她 第二天 想 她 第三天 好 想 她 第四天 有 基佬 开 我 裤链
141948074064,在 空间 看到 的 她 最终 还是 选择 和 我 分手 了 可 我 还是 不能 忘记 她 第一天 想 她 第二天 想 她 第三天 好 想 她 第四天 我 真的 真的 好 想 守望 先锋
201257360112,回复 : 第四天 拔刀 能 留住 落樱 吗
109825109,整天 就 知道 宅 有意思 吗 趁着 年轻 多 出去 走走 我 每天 往返 在 尼泊尔 多拉 多 漓江 塔 66 号 公路 花村 努巴尼 国王 大道 阿努 比斯 神殿 直布罗陀 基地 沃 斯卡娅 工业区 等 地 遇见 不同 的 人 听 他们 的 故事 还 和 日本 人 美国 人 俄罗斯 人 甚至 猩猩 还有 机器人 交朋友 和 开机 甲萝莉 玩机 甲震 和 会 控制 时间 的 少女 多次 * * * 和 会 治疗 阳痿 增加 火力 的 天使 啪啪 啪 多 充实 啊 ( )
109828861,这 很 守望 先锋 ( ; )
109985763,= = 原来 你 有 阳痿 啊 真可怜 ( )
109986362,回复 : 这楼 就 服 你 = = ( )
110094502,回复
110143629,你 这条 评论 * * * 出来 就 已经 属于 我 了
110406725,回复 : 会 玩 ( )
112812718,回复 : 这 破绽 我 就 服 你
109803820,50 年 后 卢西奥 看着 这个 视频 缓缓的 笑 了 . ( ) ------------------ 这个 世界 需要 英雄
109804879,回复 : ( 3 ) 求助 攻
110033935,助攻 ( = = )
110035249,回复 : 谢谢
110070335,然而 还有 网吧 这种 东西 ( ` )
110243070,回复 : 2333 50 年 后 卢西奥 源氏 76 老鼠 天使 麦爹 网吧 5 黑 守望 屁股 ( )
1713621734,没有 五十年 后 了
1713651449,回复 : 哎
1713685407,抱歉 我活 不到 50 岁 了
1714175359,没 了
1803137573,心痛
2272345642,回复 :
2272344784,回复 :
2272339091,回复 :
2272933108,回复 : 你 不 知道 吗
2272929914,回复 : 怎么 了
2272978957,自杀 了
2272983830,回复 : 里面 的 黑人 小哥
2704448735,回复 : 他 以经 自杀 了 和 b 站 许多 up 一样
4536020682,我 来自 五年 后 这个 世界 不 需要 守望 先锋
4545984430,回复 : meteor strick
5397061472,回复 : 守望 不倒 陪你到 老
143626146656,回复 : 守望 倒 了 我 又 翻到 了 这个 视频
109801302,不要 天天 沉迷 游戏 要 像 我 一样 多 出去 走走 伊利 奥斯 啦 阿努 比斯 神殿 漓江 塔 多拉 多 俄罗斯 什么 的 我 都 去过
144134937,看到 赞是 233 我 就 不想 点 了
150864124,回复 : 现在 赞数 是 250
157879511,强迫症 帮 你续 成 了 360
157879640,回复 : 2
252501621,帮 你续 成 了 300
851050354,糟 了 380 不敢 点 了
851057009,回复 : 两年 前 的 你 都 能 翻出来
961350174,404 不太想 破坏 ( )
1055858351,415
1149012079,回复 : 我 也 翻出来 了 ( )
1166101739,嗯 哼
1218828596,520 了
1219489815,先 在 520 不想 点
1219824542,打破 520
1302515328,守望 先锋 哪个 地方 我 没 去过 隔壁 的 士兵 76 不 知道 比 你们 高到 哪里 去 了 我 和 他 谈笑风生
1311443323,我 要续 到 666
1321418225,看到 666 手残 点成 667
1371360093,强迫症 给 你 点成 880 吧
1397018875,我 喜欢 7 所以 不 给 你 点成 998 ( )
1419672339,给你个 1100 吧
1670121478,给你个 1400 吧
1714334738,沃斯卡纳 工业区
1762880731,2000
1764223860,2005
1896093620,回复 : 现在 看到 赞是 2333 我 就 不想 点 了
1951615439,2439 再来一个
1993623271,欢迎 来到 渣 客镇 釜山 巴黎 月球 基地 努巴尼 66 号 公路 花村 暴雪 世界 尼泊尔 绿洲 城里 阿尔托
2092997051,我 还 去 花村 走过
2424499351,我 他 喵 的 还 去过 尼泊尔 呢
3947274070,打 csgo 彩虹六号 之类 的
4541143255,16 年 的 ow 是 真的 好玩 现在 rh 去死吧
4542278832,大 预言家
4546598587,我 戒掉 游戏 去 钓鱼 了 手机游戏 不算 吧 不 玩 氪金 太重 的 游戏 偏向 单机 类
4620765372,对 你 甚至 可以 住 在 月球 基地 并且 天天 参观 巴黎
5533883383,回复 : 哈哈哈 哈哈
112250536720,R . I . P .
132951623232,哈哈哈 哈哈
109788842,什么 破 射击 游戏 官方 的 外挂 太 多 飞天 透视 自动 包头 太 垃圾 了 觉 对 没 cf 好玩 所以 小学生 千万别 来 玩 啊 ( = = )
109791955,2333 外挂 吓死人
109796552,高端 拒 小学生 好评
110352824,免费 游戏 玩家 不会 给钱 去 买 这破 屁股 的
147142528,目前 不 免费 就 能 杜绝 大部分 小学生 放心 吧
2412852827,20 年 了 已经 在 看到 这 条 评论 百感交集
2412854403,以前 的 一句 调侃 变成 了 现在 的 事实 暴雪 将 ow 打折 就是 个 错误 的 举动 哪怕 是 牺牲 了 风评 而 延长 了 游戏 寿命
2417672410,回复 : 有 1 说 1 确实
94853773808,回复 : 快 22 年 了 看着 半死不活 的 暴雪 看着 延期 的 ow2 更加 百感交集
135258370480,回复 : 看着 已经 出来 的 ow2 更加 百感交集
109785500,我 感觉 我 的 电脑配置 拯救 了 我 的 一生
109792123,+ 1
109803991,你 不是 一个 人
109855118,1 买 了 也 玩 不了 啊
109855722,+ 1 感谢 我 的 电脑
109861269,iso 的 小伙伴 们 举起 双手 然后 就 回去 玩 别人 的 电脑 还 不 放手
109896969,你 错 了 我 重新 去 买 了 个 电脑
109907626,然而 并 没有 笔电 配置 太低 玩 不了 然而 天天 上 直播 看 别人 玩
109911986,欣慰 的 我 ( ) 然而 不久 就要 买 电脑 了 真 可 啪 ( )
109955586,我 也 是 配置 救 了 我
110013172,你 错 了 我 用 垃圾 电脑 玩 了 下 之后 决定 凑钱 换 电脑 ( )
110031034,( = = ) 正好 电脑 坏 了 的 我 终于 可以 剁 手 了 哈哈哈 哈哈哈
110046623,这里 有 个人 配置 够 了 但 只 玩 战地 4 不 碰 屁股
110084014,+ 1 然而 我 已经 开始 筹备 换 电脑 了
110208832,说 着 重新 换 了 台 电脑
110240476,我 感谢 屁股 先锋 要 收费 啊 哈哈哈 ( 口 ) ( #-_- )
111009615,+ 1 ( &# 34 ; ) / 然而 暑假 就要 换 电脑 了 I7 + 1070
116286575,/ TT ) / 1
119159431,你 错 了 我 打算 天天 泡网吧
126691166,1 想換 電腦 然而 並沒有 錢 . ` ( & gt ; & lt ; ) ` .
168153834,回复 : 诶 呀 看 我 找到 了 个 谁 雨馨
1716521332,你 现在 还 玩 吗
1845880759,为了 玩 ow 买 了 台 电脑
2078987203,电脑 玩 不了 的 那会 天天 看 别人 直播 198 那会 买 了 个 帐号 只有 偶尔 去 去 网吧 才能 玩 平时 只能 看 直播 不过 终于 攒钱 换 了 个 电脑
109757420,b g m 是 自 制 曲 自 己 写 的 没 有 名 字 简 介 里 写 了 没 有 原 曲
109757769,大师 球 好前 ( )
109758033,大师 球 = = ( )
109758300,哎哟 好前
109758709,( )
109759021,666
109759044,第一次 这么 前
109759062,前面
109759221,大师 球 ~ ( = = )
109759335,回复
109760534,6666666666666
109760571,( ) ( ) ( )
109760719,有 这个 小哥 的 原 视频 吗 想 看看
109761299,666999
109761400,回复
109761653,大师 球
109764834,666
109767483,求 一个 BGM 下载 ( 如果 可以 的话 )
109768941,编 的 巨好 .. / TT ) /
109772101,那 把 自制 发给 我们 吧
109772920,看到 好多 问 BGM 的 真的 是 不好 好看 简介
109791518,大神 6666 现在 特别 期待 黑人 小哥 看到 你 这个 视频 会 有 什么 反应 要是 再来一个 小哥 看 这个 鬼畜 的 视频 就 更 欢乐 了
109822157,* * * 畜区 大佬 们 越来越 6 音乐 区何 去 何存
109859066,Bgm 太 好听
109914863,大神 厉害 佩服
109976799,这个 B 我 给 满分
109987199,bgm 好棒
109996722,牛批 啊 ( )
110055652,回复
110142768,up 主 可以 考虑 传 一份 到 油管 上 ( )
110222451,hhhh 求 曲子 hhhh 油管 可以 考虑 的
110376750,好 想 让 外国 友人 也 听听看 ( )
110629559,UP 你 能 上传 网易 云嘛 想 循环 QAQ
110715592,小可 儿好 厉害
111296653,下载 地址 密码 ifuk
111374738,小可 儿 炒 鸡 棒
111431048,第 521 个赞 ( = = )
111594818,牛 啊 ~ ~ ~
112150806,大师 球 ( )
112874804,哦 哦 好 赞 啊啊啊 表白 up 主
112957228,鬼畜 家 作曲家 ( ) ! ?
113039041,回复
113637301,厉害 厉害 厉害
120943033,( ) 求 重新 分享 同时 求 上传 至 油管 授权 感谢 po 主
121286244,太张 了 这 编曲 ( _ ` )
123418383,厉害 ( )
129149356,大师 球
147325345,j &# 39 ; j
263108229,给 个 mp3 呗
286758625,666666666666666bgm
287533917,多才多艺 的 阿婆 主
295569339,回复
305199214,天呐 自制 的 66666
332165671,那 你 编 一个 不 就 有 了 吗
338881601,厉害 了
428483829,问 一下 你 有没有 投到 YouTube
569773071,哇 厉害 了
628862861,秀 什么 自制 天秀 大哥 牛 逼
636463074,说 话 带 空 格
656458504,up 真棒
656458981,仰慕 大佬
665783262,揉 揉 大概 现在 的 孩子 都 没有 好好看 简介 的 习惯
769120150,网易 云 音乐 竟然 也 有
789097210,有 啊 那 是因为 你 不 知道 而已 我 已经 发了
789098478,在 QQ 音乐 里 有
799575031,网易 云 上传 ( = = )
799705168,你 打 字 有 空 格
799745204,6666
838088243,恶 臭 空 格
860245294,人才 啊
919892185,有趣
961030792,我 好 早 以前 好像 听过 这个
963364210,qq 音乐 能 下载 我 已经 下载 了 快 两年 了
964689744,老可儿 好 腻 害
988155314,厉害
1001571411,回复 @ : 这
1005261459,原创 流弊 大佬 斯国 一
1073861482,回复 : 大师 球里 的 大师 球
1179529696,唐 突 空 格
1183132165,厉害 了
1234302636,两年 半 之前 的 打 字 带 空 格
1321656300,歌曲名 LUVORATORRRRRY ! 歌手名 kradness 有点像 这 首歌 ...... 刚 开始 有点像 .....
1321668510,可能 是 巧合 吧 ..
1356980226,bgm 太 好听 了
1428079143,你 打字 带 空格
1713687814,RIP
5126327535,四五年 前 在 4399 爆笑 一刻 看到 过 诶 不过 现在 4399 里 那个 页面 已经 莫 了
109630878,各位 别 再 沉迷 网络 世界 了 多 出去 走走 多 与 外边 的 世界 接触 像 我 ----- 正在 前往 多拉 多
109633851,/ TT ) / / TT ) / / TT ) / / TT ) /
109661063,正在 前往 花村 ( )
109771913,正在 前往 72 仓库
110147317,欢饮 来到 好莱坞
110462702,正在 前往 漓江 塔
1960468503,正在 前往 66 号 公路
3190364467,正在 前往 地平线 月球 基地
253381389409,刚 从 直布罗陀 出来
109563826,今天 去 了 一个 网吧 本 以为 是 嘈杂 的 CF 和 LOL 刚 推开 门 就 听见 源氏 开大莱因 顶住 别问 我 当时 的 表情 是 什么样 的 ...
109623106,我 懂 ( )
109640296,那天 看 完 魔兽 首映 因为 门禁 去 网吧 结果 听到 的 也 是 OW
1817601297,不是 道理 我 都 懂 但是 怎么 会 有人 不喊 大锤 喊 莱茵 ...
1878717350,回复 : 看看 时间 pa 兄弟
1914278175,回复 : 16 年 啊 刚玩 都 是 叫 名字 吧 外号 都 是 后来 起 的 就 像 莫姨刚 出来 时 都 叫 莫伊 拉 一样
3163204458,我踏马 好 想念 16 年 的 守望
4180425993,看来 他俩 段位 也 就 黄金 莱因 开盾 挡源 大 不是 找死 吗 正确 模式 是 一 锤子 加个 s 或者 e 在 一 锤子
4268780476,回复 : 来 挖坟 的 坟 期待 一下 ow2 吧
4268781335,回复 @ : 大哥 人家 是 2016 年 游戏 刚 出没 几个 会 玩 的 守望 也 是 这个 时候 最 快乐
4474292478,回复 @ : 刚出 的 时候 没 段位 看 你 不 知道 跟 你 提一嘴
5256685648,回复 @ : 你 真的 好笑
5597362166,回复 : 刚出 的 时候 是 等级 第二 赛季 开始 是 段位 我 说 的 是 换算 成 操作 也 就 那个 段位 的 技术
109562748,唉 虽然 是 搞笑 视频 但是 大家 玩 守望 的 时候 别真 被 毒 了 我 朋友 高三 了 爬 围墙 去 玩 屁股
109569624,真心 同意 没事 玩 两个 小时 就 好
253381292977,确实
109545140,暴雪 官方 已 证实 此人 为 卢西奥 DJ 原型
110983710,真的假 的
111177016,回复 : 是 真的
111177966,回复 : _ 你 仔细 看看 卢西奥 的 脸 再 看看 这黑 小哥 的 脸
112758408,我 的 天呐 ( _ ` )
112785740,回复 : ( _ ` ) 哦 ~ 在 这 停顿 ~
112873174,回复 : ( _ ` 这样 一说 再 看 感觉 一毛 一样
112901337,回复 : ( _ ` ) 本来 就是 嘛
113120789,回复 : 刚 入手 屁股 ( ) 玩玩 DJ 去
113141519,回复 : 上开 出来 一个 宇宙 蛙 ( _ ` ) 特么 的 全身 夜光
114952557,回复 : 加个 好友 嘛 ( )
114954720,回复 : ( _ ` ) 橘子 柠檬茶 # 51941 竞技 打 一场 就 怂 了 .... 我 多半 是 废 了 ...
123385372,回复 : 我 比较 好奇 D . VA 的 原型
123388250,回复 : 这个 我 很 不想 谈 暴雪 未经 我 同意 擅自 采用 我 老婆 的 肖像权
123388945,回复 : 你 个 小 三 明明 是 我 老婆 ( 口 ) (
123394481,回复 : 那 不好意思 她 可能 没 告诉 你 实情
123396672,回复 : TAT
147325530,666666
168919381,回复
1268061384,然而 没有 ( _ )
1268055855,回复 : 官方 推 搜 不到 啊
1268074395,回复 : 我 瞎编 的 ..... 都 8102 年 了 还有 人 玩 OW 啊 哭 了 ( ` ) 请 你 坚持下去 我 去 玩 战雷 了
1268189093,回复 : 擦 被 我 逮到 了 吧
1268404228,我 玩 守望 三年 都 不 知道 是 他
1268452796,回复 : 这 你 也 信 ....
1268458102,回复 : 我 没信 啊
1275452664,没有 看到 任何 类似 的 新闻 / 说明 虽然 长得 挺 像 的 但 不 一定 是 以 他 为 原型
1275610555,回复 : _ 最近 咋 的 了 是不是 这个 视频 上 首页 了 怎么 那么 多人 挖坟 啊
1282278265,回复 : 对 啊 我 上周日 在 首页 又 看到 了 还 顺便 三连 了
1285366488,回复 : 守望 玩 到 凌晨 三点 上来 警戒 一下 自己 _
1286195308,回复 : 卢西奥 原型 是 卢西奥 声优
1286228930,有病 吧 举报 了 虚假 信息
1578034375,2018 的 末尾 入坑 我 是 要 玩 守望 先锋 到 世界 尽头 的 人
1579098009,回复 : 明天 就是 世界末日
1596238480,回复 : 好 了 现在 他 变成 了 疑似 巴蒂斯特 的 角色 原型
1598365491,回复 : 史前 老坟 都 被 你 挖出来 了 还有 我 差点 信 了 你 的 邪
1598477361,回复 : 原型 是 tossgirl 还是 没骗 你 的
1610750312,回复 : 在 加个 好友 开黑 吗
1610772541,回复 : 可是 我 已经 不玩 OW 了 啊 ....
1611048757,回复 : 好 吧
1713659499,考古学家 来 了 小哥 成 了 新 英雄 巴蒂斯塔 的 原型
1717159368,边玩 边 哭 这位 小哥 牺牲 了
1720136984,卢西奥 玩家 哭 死
1729195841,回复 : 我 也 来 挖坟 了 他 是 哪位 英雄 的 原型 已经 不 重要 了 因为 他 已经 离开 人世 了 / TT ) /
1779855355,回复 : 啊 怎么回事
1780576922,回复 : 小哥 上个月 因为 抑郁症 选择 了 自杀 离开 人世
1780722572,回复 : 我 的 天 他 是不是 在 游戏 里 被 虐 惨 了 然后 抑郁
1781243739,回复 : 语言 攻击 网络 喷子
1791012871,回复 : dva 原型 是 韩国 星际争霸 2 女选手 tossgirl
1806774089,回复 : 不是 哟 Dva 就 叫 宋哈娜 女帝 真名 好像 叫 徐智秀 不过 确实 是 Dva 原型
1894370226,回复 : 2333 现在 还 在 吗
1895536603,回复 : 基本 不玩 有 新 的 PVE 会 打打 箱子
1896191821,回复 : 嗦 嘎
1898161241,回复 : 峰 吹 起 了 从前
2232595963,守望 先锋 天子 第一
2503195064,琴瑟 仙 男
2773704923,回复 : 又 迫害 大哥
2830542133,你 说 巴蒂斯塔 我 还 信 一点
2830546345,回复 : 特
4956489842,回复 : 西湖 底 雅座 一位
126110161424,回复 : 22 年 啦 有没有 成为 大佬 呀
126112701728,回复 : 当年 打到 450 级 左右 就 没 再 玩 了 不过 在 期待 OW2 了 到时候 买 国际 服 的
126117006192,回复 : 450 级
136680038208,回复 : ow2 开 了 前来 考古
136687574048,回复 : 18 年 就 已经 退坑力
258273106961,回复 : ( * )
272859788304,回复 : 老东西 还 在 坚持 ow 吗 来自 新人 的 问候
109541793,你们 这些 年轻 啊 就 知道 玩游戏 外面 的 世界 那么 大 那么 美 应该 多 出去 走走 就 像 我 一样 正在 前往 多拉 多
109546251,是 啊 这年头 多 出去 走走 多 看看 外面 的 世界 就 像 我 一样 正在 前往 66 号 公路 进攻
109873675,回复 : 不是 很 懂 你们 防守 的 皮卡丘
109495009,我开 也 想 的 是 垃圾 游戏 但是 TM 的 我 说好 的 晕 3D 呢 我 打个 MC 都 玩 不过 第一天 就 直接 吐 了 的 人 我 玩 屁股 两个 通宵 了 这毒 能 治病
109509109,你 头像 配 这个 视频 ........ ( ) .
109566224,你 的 头像 正好 在 节奏 上 ( )
109573369,头像 看着 好爽
109679338,头像 不错
109750854,治病救人 玻璃 渣
109845553,讲真 我 以前 玩 mc 都 晕 其他 游戏 也 一样 自从 接触 屁股 两个 通宵 都 没 问题 还 他 吗 的 约 玩 越 有 精神 ( 口 ) (
109858577,我 盯 着 你 头像 配着 视频 看 了 一个 小时 / TT ) /
110080494,头像 真的 在 节奏 上
110239392,就 我 一个 看到 了 id 吗 x
110498040,回复
110781216,回复 : 但论 外 可以 娶
110957523,真的 3d 眩晕 可以 玩 ( ) ! ?
111119940,回复
111121253,回复
111124358,回复
111124569,守望 屁股 专门 为 3D 眩晕 患者 优化 过 画质 的
111427058,头像 有毒 !
111524658,回复 : 迷之带 感 + 1
111795723,莫名 的 带感 orz
113987104,头像 太有 节奏感 了 救 我 一直 盯 着 头像 听 这个
117188340,头像 配合 视频 蜜汁 带感
117822986,我 也 是
118083834,晕 3d 真能 玩 我 玩 MC 吐 了 好 几次 不敢 再 玩 3d 游戏 屁股 真 不敢 买怕 晕
4536594351,2021.05 . 09 这个 世界 不再 需要 任何 一个 英雄 do not play Overwatch
109484816,原版 av4848575
110178978,b ( )
109466831,我 就 不 懂 了 一个 还 没 玩 就要 收钱 的 破 游戏 都 被 你们 吹 到 天上 去 了 能 不能 学学 我 不要 整天 玩游戏 多去 旅 旅游 看看 中国 大地 的 美色 不 说 了 正在 前往 漓江 塔
191342404,零 回复 太惨 了
799599710,暴躁 老哥 端起 了 意大利 面 并且 开心 吃 了 起来
1715736759,RIP
2992399182,我 的 龙刃 差点 没收 住
4178738559,正在 前往 月球 基地
4180414207,买断 游戏 制 永远 是 最 实惠 的 可以 玩 一辈子 t 讯 的 几十个 648 也 不 一定 让 成为 前 10
5131495789,转眼间 五年 了 啊 太快 了 从 当初 跟 朋友 一起 通宵 打 ow 到 现在 已经 是 一名 父亲 了 真的 太快 了 想不通 以前 为 嘛 这么 喜欢 打游戏 现在 基本 连 电脑 都 不想 碰 了 _ ( : ) _
5542236821,一个 还 没 玩 就要 收钱 的 游戏 ... 这句 话 ? ?
132597597632,回复 : 时间 过得 真快 2 都 出 了
220680427568,时间 真快 ...
109429036,1 . 真是 太妙了 这个 鬼畜 2 . 左上角 的 logo 很 有 设计 感
109429702,第一 大师 球
109431401,大师 球 ( )
109434945,活捉 一只 大师 球
109440722,前 大师 球
109949204,这个 logo 看起来 有点像 doge 啊
129150601,大师 球
109319806,正在 前往 多拉 多 天降 aaaaaaaaaaaaaa
109321105,合影
109322922,好前 哇 ( 3 )
109324446,大师 球 ( )
110034047,合影 ( ) ! ?
110897167,五十 已
3190337660,有 基佬 开 我 裤 啊
3190338499,哦 在 这 停 啊
109300715,世界 上 所有人 都 害怕 他 的 闪光 六 连 暴雪 惧怕 他 的 闪光 六 连 不敢 削弱 迪亚 波罗 惧怕 他 的 闪光 因为 那 光芒 比 天堂 的 圣光 还要 耀眼 萨尔 那加 的 艾蒙 惧怕 他 因为 他 的 子弹 可以 轻易 击碎 他 的 精神 终于 有 一天 暴雪 削弱 的 一刻 来到 了 是 他 委托 设计师 削弱 自己 的 因为 他 已经 无敌 了 太久 孤独 了 太久 他 召集 了 所有 的 人 人们 惧怕 麦克雷 纷纷 来到 他 的 面前 麦克雷 看着 众人 终于 说 到 我 被 暴雪 削弱 了 在 听 玩 麦克雷 的话 之后 路霸 十分 震惊 曾经 * * * 子弹 就 可以 杀死 他 的 麦克雷 居然 说用 六 连 也 打 不 掉 他 一半 血 大家 都 沉默 了 终于 托比 昂站 了 出来 掏出 了 那 把 小 锤子 狠狠 地 砸 了 一下 麦克雷 混蛋 还 我 炮台 终于 大家 都 爆发 了 纷纷 攻击 麦克雷 嘴里 还 叫骂 着 其中 源氏 莱茵 哈特 是 打 的 最 开心 的 麦克雷 笑 了 在 围殴 的 人群 中 他 笑 了 他 嘲笑 自己 曾经 的 强大 嘲笑 自己 曾经 的 孤独 最后 泄愤 后 的 人们 走 了 残血 的 麦克雷 从 地 上爬 起来 他 拍拍 身上 的 灰尘 点 了 跟 雪茄 天使 来 了 她 是 唯一 一个 没有 参与 围殴 的 人 她 开启 了 恢复 为 麦克雷 恢复 生命 你 不 恨 我 吗 麦克雷 问道 你 一定 很 孤独 吧 现在 不同 了 大家 现在 都 会 乐于 接受 你 把 这次 只是 单纯 的 泄愤 而已 天使 一边 治疗 一边 说 到 麦克雷 压 了 压 帽子 向 天使 摆 了 摆手 面对 着 直布罗陀 的 落霞 向 太阳 的 方向 走 去 你 要 去 哪 寻找 有 正午 的 地方 麦克雷 说 到
109303693,然而 大佬 们 的 左键 教你做 人 没有 永远 的 第一 只有 永远 的 麦 爸爸
109335284,午时 已到 & lt ; ( ) & gt ; ( ) 3
